Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue
0,20.0,0,9,3.0,1.0,0,1,1,1,0,1,1,1,1,1,1,1,1,2,0,1,89.69999694824219,6339.2998046875,0.0,0.0,2430.0,8769.2998046875
0,29.0,0,17,3.0,18.0,3,1,1,0,2,0,0,0,0,0,0,0,0,2,1,1,25.149999618530273,412.6000061035156,0.0,0.0,769.0800170898438,1181.6800537109375
0,28.0,1,12,14.0,30.0,0,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,116.19999694824219,7752.2998046875,0.0,0.0,2269.9599609375,10022.259765625
1,25.0,1,10,9.0,30.0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,55.45000076293945,4179.2001953125,0.0,0.0,0.0,4179.2001953125
0,71.0,1,12,5.0,3.0,3,1,1,1,1,1,1,0,1,0,0,0,1,2,1,1,63.54999923706055,1381.800048828125,0.0,0.0,378.8399963378906,1760.6400146484375
0,24.0,0,20,15.0,8.0,3,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,20.5,398.54998779296875,24.06999969482422,0.0,673.5499877929688,1048.030029296875
0,70.0,1,17,6.0,9.0,1,1,1,1,2,0,0,1,0,0,1,0,1,0,1,1,88.75,5348.64990234375,0.0,0.0,952.8499755859375,6301.5
1,52.0,0,9,3.0,29.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,25.700000762939453,1443.6500244140625,0.0,0.0,671.5499877929688,2115.199951171875
0,27.0,1,19,12.0,10.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,21.049999237060547,262.04998779296875,0.0,0.0,596.4000244140625,858.4500122070312
0,25.0,1,5,8.0,9.0,1,1,0,1,2,0,1,0,1,0,0,0,1,0,1,1,79.0999984741211,1783.75,0.0,0.0,349.1400146484375,2132.889892578125
0,61.0,1,19,6.0,3.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,84.0999984741211,3187.64990234375,0.0,0.0,954.1799926757812,4141.830078125
0,56.0,0,15,9.0,16.0,3,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,64.9000015258789,685.5499877929688,0.0,0.0,374.5,1060.050048828125
0,20.0,1,11,2.0,1.0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,0,1,80.4000015258789,5727.14990234375,0.0,0.0,1280.8399658203125,7007.990234375
0,39.0,1,10,10.0,30.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,45.0,96.44999694824219,0.0,30.0,34.5,160.9499969482422
0,56.0,0,11,1.0,14.0,1,1,1,1,2,1,1,1,1,1,0,0,1,2,0,1,106.0999984741211,7657.39990234375,0.0,0.0,461.5199890136719,8118.919921875
1,44.0,0,17,7.0,2.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,74.5,74.5,0.0,0.0,36.439998626708984,110.94000244140625
1,50.0,0,15,3.0,28.0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,20.25,814.75,0.0,0.0,400.5199890136719,1215.27001953125
0,84.0,0,0,0.0,7.0,0,1,1,1,0,0,0,1,0,1,1,1,1,2,1,1,73.44999694824219,5329.0,0.0,0.0,810.719970703125,6139.72021484375
1,47.0,0,2,12.0,27.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,20.600000381469727,827.2999877929688,0.0,0.0,915.5999755859375,1742.9000244140625
0,64.0,1,18,3.0,28.0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,20.549999237060547,654.5499877929688,0.0,0.0,1151.0400390625,1805.5899658203125
0,32.0,1,2,7.0,34.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,20.049999237060547,951.5499877929688,0.0,0.0,305.9700012207031,1257.52001953125
0,36.0,0,7,13.0,12.0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,20.149999618530273,456.8500061035156,0.0,0.0,788.6400146484375,1245.489990234375
0,34.0,0,19,14.0,4.0,1,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,80.9000015258789,4557.5,0.0,0.0,2586.080078125,7143.580078125
1,21.0,1,12,12.0,4.0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,55.0,55.0,0.0,0.0,47.220001220703125,102.22000122070312
1,77.0,0,13,5.0,5.0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,109.9000015258789,3694.699951171875,0.0,0.0,829.9500122070312,4524.64990234375
0,55.0,1,12,2.0,26.0,1,1,0,1,2,0,0,1,0,1,0,0,1,1,1,0,85.05000305175781,3355.64990234375,38.150001525878906,0.0,576.4000244140625,3893.89990234375
0,58.0,1,9,6.0,35.0,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,25.299999237060547,676.3499755859375,0.0,0.0,139.25,815.5999755859375
1,50.0,0,0,4.0,13.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,51.54999923706055,765.5,0.0,20.0,47.25,832.75
0,21.0,0,6,0.0,3.0,1,1,1,1,2,0,0,0,0,0,1,1,1,0,1,1,85.44999694824219,85.44999694824219,0.0,0.0,31.030000686645508,116.4800033569336
1,79.0,1,19,12.0,7.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,1,19.350000381469727,847.25,0.0,0.0,83.16000366210938,930.4099731445312
0,52.0,1,0,15.0,32.0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,60.150001525878906,3077.0,0.0,0.0,0.0,3077.0
1,37.0,0,5,6.0,26.0,1,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,80.8499984741211,1400.8499755859375,0.0,0.0,282.3699951171875,1683.219970703125
0,30.0,1,11,0.0,31.0,0,1,0,1,2,1,1,0,1,0,1,1,1,2,0,0,95.0999984741211,6683.39990234375,0.0,0.0,631.719970703125,7315.1201171875
0,29.0,0,12,7.0,10.0,1,1,0,1,2,1,1,1,0,0,0,1,1,0,1,1,83.9000015258789,3233.60009765625,0.0,0.0,1374.8399658203125,4608.43994140625
0,35.0,0,6,7.0,26.0,4,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,44.099998474121094,44.099998474121094,0.0,0.0,4.409999847412109,48.5099983215332
0,26.0,1,9,1.0,36.0,4,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,70.25,70.25,0.0,0.0,23.0,93.25
0,75.0,1,6,4.0,13.0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,52.29999923706055,3765.050048828125,0.0,40.0,0.0,3805.050048828125
0,34.0,1,15,6.0,18.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,20.350000381469727,869.9000244140625,0.0,0.0,249.89999389648438,1119.800048828125
1,57.0,1,6,1.0,31.0,1,1,1,1,1,0,1,1,1,1,1,1,1,2,0,1,88.6500015258789,5321.25,0.0,0.0,1194.3800048828125,6515.6298828125
0,39.0,1,9,7.0,10.0,4,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,63.95000076293945,318.1000061035156,0.0,0.0,69.80000305175781,387.8999938964844
0,58.0,0,18,3.0,6.0,1,1,0,1,2,0,1,0,0,1,0,0,1,0,1,0,85.3499984741211,489.45001220703125,0.0,0.0,71.81999969482422,561.27001953125
0,76.0,0,0,2.0,15.0,1,1,1,1,2,0,0,1,0,1,1,0,1,1,1,0,98.8499984741211,4564.89990234375,0.0,0.0,193.1999969482422,4758.10009765625
0,33.0,1,16,1.0,26.0,4,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,89.55000305175781,89.55000305175781,0.0,0.0,42.459999084472656,132.00999450683594
0,44.0,1,6,1.0,10.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.399999618530273,958.1500244140625,0.0,0.0,583.280029296875,1541.4300537109375
0,67.0,0,21,14.0,7.0,1,1,0,1,2,0,1,1,1,0,1,1,1,0,0,1,94.1500015258789,5731.85009765625,0.0,0.0,1081.530029296875,6813.3798828125
0,44.0,0,17,7.0,26.0,1,1,0,1,0,1,1,1,1,1,1,1,1,2,0,0,85.30000305175781,6129.2001953125,0.0,0.0,2601.360107421875,8730.5595703125
0,29.0,1,17,0.0,17.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,20.399999618530273,20.399999618530273,0.0,0.0,22.1200008392334,42.52000045776367
1,25.0,1,21,7.0,27.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,79.3499984741211,661.25,0.0,10.0,285.0299987792969,956.280029296875
0,68.0,1,12,9.0,23.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,1,1,25.700000762939453,1937.4000244140625,0.0,0.0,610.5599975585938,2547.9599609375
1,61.0,0,5,9.0,23.0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,55.70000076293945,55.70000076293945,0.0,0.0,48.220001220703125,103.91999816894531
1,47.0,1,9,6.0,16.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,20.149999618530273,802.3499755859375,29.950000762939453,0.0,1507.1600341796875,2279.56005859375
1,37.0,0,17,7.0,19.0,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,110.8499984741211,5275.7998046875,4.929999828338623,0.0,893.9400024414062,6164.81005859375
1,63.0,0,17,4.0,33.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,1,20.700000762939453,1482.300048828125,0.0,0.0,496.79998779296875,1979.0999755859375
1,59.0,0,6,10.0,3.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,20.350000381469727,33.20000076293945,0.0,0.0,64.05999755859375,97.26000213623047
0,61.0,0,21,14.0,8.0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,85.5999984741211,813.8499755859375,0.0,0.0,301.0,1114.8499755859375
0,49.0,0,7,4.0,20.0,1,1,1,1,2,0,1,0,0,1,0,0,1,0,1,0,90.0999984741211,521.2999877929688,0.0,0.0,6.900000095367432,528.2000122070312
0,40.0,0,3,4.0,21.0,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,2,79.5999984741211,4024.199951171875,0.0,0.0,2422.5,6446.7001953125
0,23.0,0,9,11.0,12.0,2,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,58.599998474121094,1502.6500244140625,4.480000019073486,0.0,0.0,1498.1700439453125
0,36.0,1,0,11.0,22.0,1,1,0,1,2,1,1,1,1,1,1,1,1,0,1,0,108.19999694824219,2203.699951171875,0.0,0.0,321.0,2524.699951171875
0,32.0,0,17,14.0,25.0,0,1,1,1,2,1,0,1,1,1,1,1,1,2,1,1,108.55000305175781,7616.0,0.0,0.0,2269.8701171875,9885.8701171875
1,49.0,0,1,9.0,36.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,76.25,684.8499755859375,0.0,0.0,312.75,997.5999755859375
0,28.0,0,16,6.0,28.0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,84.3499984741211,3571.60009765625,0.0,0.0,413.2799987792969,3984.8798828125
0,38.0,0,15,9.0,36.0,1,1,1,1,2,1,0,1,1,1,1,1,1,0,1,0,109.44999694824219,6572.85009765625,0.0,0.0,275.3999938964844,6848.25
0,51.0,0,9,11.0,4.0,1,1,1,1,2,0,0,0,0,0,1,1,1,0,1,0,84.9000015258789,2516.199951171875,47.040000915527344,0.0,275.2099914550781,2744.3701171875
1,54.0,1,5,6.0,14.0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,53.75,3196.0,0.0,0.0,0.0,3196.0
1,49.0,0,16,7.0,18.0,4,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,69.6500015258789,145.14999389648438,0.0,0.0,15.279999732971191,160.42999267578125
1,73.0,1,17,14.0,27.0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,72.9000015258789,5139.64990234375,0.0,20.0,3273.81005859375,8433.4599609375
1,57.0,0,0,3.0,16.0,3,1,0,1,2,0,1,0,0,1,1,1,1,0,1,0,94.6500015258789,1461.1500244140625,0.0,0.0,168.0,1629.1500244140625
0,19.0,0,7,2.0,5.0,1,1,1,1,2,0,1,1,0,1,1,1,1,2,1,0,104.5999984741211,4759.85009765625,0.0,0.0,553.8400268554688,5313.68994140625
0,26.0,0,15,3.0,22.0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,44.849998474121094,893.5499877929688,0.0,0.0,0.0,893.5499877929688
0,19.0,0,19,9.0,7.0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1,24.850000381469727,1871.8499755859375,0.0,0.0,955.4400024414062,2827.2900390625
0,64.0,1,15,5.0,33.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,26.299999237060547,1245.050048828125,0.0,0.0,995.0399780273438,2240.090087890625
1,31.0,0,12,6.0,10.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,87.19999694824219,4345.0,0.0,0.0,1620.4300537109375,5965.43017578125
1,25.0,0,17,10.0,28.0,3,1,1,1,2,0,0,0,0,0,0,1,1,0,1,1,73.75,871.4000244140625,0.0,0.0,179.52000427246094,1050.9200439453125
1,37.0,0,19,1.0,10.0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,56.400001525878906,234.85000610351562,0.0,0.0,83.04000091552734,317.8900146484375
1,63.0,0,17,3.0,24.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,1,1,24.799999237060547,1514.8499755859375,0.0,0.0,2256.0,3770.85009765625
1,21.0,1,8,9.0,11.0,4,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,76.4000015258789,151.8000030517578,0.0,0.0,41.0,192.8000030517578
1,57.0,1,19,0.0,1.0,1,1,1,1,2,0,1,0,0,0,0,0,1,0,1,0,81.1500015258789,2640.550048828125,0.0,0.0,1303.550048828125,3944.10009765625
0,50.0,1,6,6.0,16.0,3,1,1,1,2,0,1,0,0,0,1,1,0,0,1,0,89.1500015258789,1057.550048828125,0.0,70.0,416.760009765625,1544.31005859375
0,25.0,0,17,14.0,26.0,1,1,1,1,2,0,0,1,0,1,1,1,1,0,1,0,99.5,3762.0,0.0,0.0,1342.72998046875,5104.72998046875
1,24.0,1,19,10.0,4.0,1,1,0,1,2,0,1,1,1,1,1,1,1,1,1,1,102.44999694824219,6654.10009765625,0.0,0.0,2591.360107421875,9245.4599609375
0,64.0,1,6,2.0,32.0,1,1,1,1,2,1,1,0,1,1,0,0,1,2,0,0,99.9000015258789,7251.7001953125,0.0,0.0,1703.52001953125,8955.2197265625
0,39.0,1,17,2.0,34.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,80.75,3208.64990234375,0.0,0.0,1353.199951171875,4561.85009765625
0,62.0,0,10,14.0,25.0,2,1,1,1,2,0,0,0,0,1,1,1,1,2,1,0,93.5999984741211,2404.10009765625,0.0,0.0,651.0399780273438,3055.139892578125
0,43.0,1,17,9.0,9.0,3,1,1,1,2,0,0,1,0,0,0,0,1,0,1,0,81.0,1917.0999755859375,0.0,0.0,430.1000061035156,2347.199951171875
0,22.0,1,2,0.0,1.0,4,1,0,1,2,0,0,0,0,1,0,1,0,0,1,0,81.0,340.8500061035156,0.0,50.0,86.4800033569336,477.3299865722656
0,54.0,0,6,14.0,21.0,1,1,1,1,1,1,1,0,1,0,1,1,1,2,0,1,74.05000305175781,3496.300048828125,0.0,0.0,2146.489990234375,5642.7900390625
1,50.0,1,18,3.0,23.0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,19.950000762939453,1322.8499755859375,0.0,0.0,614.1599731445312,1937.010009765625
0,36.0,0,2,7.0,20.0,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,53.849998474121094,259.79998779296875,22.959999084472656,10.0,121.5999984741211,368.44000244140625
1,46.0,1,6,12.0,11.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,29.299999237060547,1224.050048828125,0.0,0.0,0.0,1224.050048828125
0,67.0,0,19,13.0,21.0,1,1,0,1,2,0,1,1,0,0,1,1,1,2,0,0,88.4000015258789,2191.14990234375,0.0,0.0,486.0,2677.14990234375
1,21.0,1,19,13.0,6.0,4,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,49.599998474121094,114.69999694824219,0.0,0.0,42.560001373291016,157.25999450683594
0,68.0,1,10,8.0,31.0,1,1,1,1,2,0,0,1,0,0,0,0,1,2,1,0,80.3499984741211,1058.0999755859375,32.709999084472656,0.0,102.76000213623047,1128.1500244140625
1,64.0,0,18,5.0,27.0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,69.75,69.75,0.0,0.0,33.84000015258789,103.58999633789062
0,38.0,1,15,3.0,29.0,3,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,67.80000305175781,842.25,0.0,0.0,369.8500061035156,1212.0999755859375
0,20.0,1,18,14.0,1.0,1,1,0,1,1,1,1,1,0,0,0,0,1,2,0,0,61.400001525878906,3638.25,0.0,0.0,1855.199951171875,5493.4501953125
1,35.0,0,11,2.0,2.0,1,1,0,1,2,1,0,1,1,1,1,1,0,0,1,0,106.9000015258789,3756.449951171875,34.470001220703125,150.0,913.1500244140625,4785.1298828125
0,44.0,1,9,8.0,32.0,1,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,95.25,3314.14990234375,0.0,0.0,59.20000076293945,3373.35009765625
0,62.0,1,18,13.0,10.0,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,0,107.4000015258789,7748.75,0.0,0.0,2254.320068359375,10003.0703125
0,83.0,1,6,2.0,31.0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0,1,43.79999923706055,2106.050048828125,20.450000762939453,0.0,1746.8499755859375,3832.449951171875
1,36.0,0,10,5.0,33.0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,40.04999923706055,162.4499969482422,0.0,0.0,0.0,162.4499969482422
0,54.0,1,0,6.0,21.0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,20.049999237060547,1386.9000244140625,0.0,0.0,192.44000244140625,1579.3399658203125
0,30.0,0,20,3.0,20.0,1,1,1,1,2,0,0,1,0,1,1,1,1,0,1,0,101.44999694824219,101.44999694824219,0.0,0.0,10.380000114440918,111.83000183105469
0,84.0,0,20,14.0,13.0,1,1,0,1,2,1,0,1,1,1,1,1,1,2,1,0,104.5,5068.0498046875,0.0,0.0,643.2000122070312,5711.25
0,46.0,1,1,4.0,2.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19.299999237060547,144.9499969482422,0.0,0.0,51.2400016784668,196.19000244140625
1,61.0,1,15,7.0,11.0,3,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,56.20000076293945,1093.4000244140625,0.0,0.0,764.1799926757812,1857.5799560546875
0,23.0,0,21,1.0,3.0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,54.349998474121094,1647.0,0.0,0.0,776.239990234375,2423.239990234375
0,33.0,1,19,0.0,5.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,20.299999237060547,1160.75,25.56999969482422,0.0,998.1799926757812,2133.360107421875
1,43.0,1,2,15.0,12.0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,34.849998474121094,1267.199951171875,0.0,0.0,0.0,1267.199951171875
0,71.0,0,9,8.0,31.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,19.450000762939453,19.450000762939453,0.0,0.0,22.920000076293945,42.369998931884766
0,78.0,1,19,7.0,19.0,1,1,1,1,2,0,0,0,1,1,1,1,1,2,1,0,101.30000305175781,2974.5,0.0,0.0,1122.5999755859375,4097.10009765625
0,39.0,0,10,14.0,15.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19.75,58.849998474121094,0.0,0.0,73.88999938964844,132.74000549316406
0,26.0,1,13,6.0,20.0,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,45.650001525878906,323.45001220703125,0.0,0.0,34.13999938964844,357.5899963378906
0,46.0,1,1,15.0,34.0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,66.4000015258789,3958.199951171875,0.0,0.0,947.5399780273438,4905.740234375
0,30.0,1,16,13.0,4.0,1,1,0,1,2,0,1,1,0,1,1,1,1,1,1,0,102.3499984741211,3626.10009765625,0.0,0.0,1394.4000244140625,5020.5
0,39.0,1,9,7.0,12.0,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,43.900001525878906,278.3999938964844,0.0,0.0,210.27999877929688,488.67999267578125
0,51.0,1,9,0.0,8.0,1,1,0,1,2,1,1,1,1,0,1,1,1,2,0,1,99.5,5424.25,0.0,0.0,2309.2099609375,7733.4599609375
0,28.0,0,7,1.0,13.0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,44.599998474121094,97.0999984741211,0.0,0.0,0.0,97.0999984741211
0,58.0,1,10,12.0,24.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,25.25,1108.199951171875,0.0,0.0,1412.4599609375,2520.659912109375
0,38.0,1,17,4.0,25.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,31.0,95.05000305175781,0.0,20.0,0.0,115.05000305175781
0,24.0,0,19,0.0,6.0,1,1,0,1,1,1,1,0,1,0,0,0,1,2,0,1,56.79999923706055,3112.050048828125,0.0,0.0,129.8000030517578,3241.85009765625
0,28.0,0,2,0.0,32.0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,55.349998474121094,2633.949951171875,0.0,0.0,2067.31005859375,4701.259765625
0,38.0,1,6,3.0,7.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1,25.549999237060547,1714.949951171875,0.0,0.0,3160.9599609375,4875.91015625
0,44.0,0,21,15.0,30.0,4,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,76.4000015258789,160.8000030517578,0.0,0.0,83.27999877929688,244.0800018310547
0,25.0,0,4,6.0,2.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.399999618530273,554.25,0.0,0.0,436.739990234375,990.989990234375
0,36.0,0,10,5.0,22.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20.299999237060547,246.3000030517578,0.0,0.0,538.1199951171875,784.4199829101562
1,50.0,0,11,4.0,11.0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,19.850000381469727,1434.0999755859375,0.0,0.0,246.9600067138672,1681.06005859375
0,76.0,0,17,8.0,15.0,3,1,1,1,2,0,0,1,0,1,1,0,1,0,1,0,99.55000305175781,1131.199951171875,0.0,0.0,14.079999923706055,1145.280029296875
1,64.0,0,11,14.0,7.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,2,20.200000762939453,735.9000244140625,0.0,0.0,155.4199981689453,891.3200073242188
0,27.0,1,9,13.0,3.0,0,1,1,1,2,1,0,1,1,1,1,1,1,2,1,0,108.05000305175781,7532.14990234375,0.0,0.0,3508.820068359375,11040.9697265625
1,65.0,1,7,13.0,15.0,1,1,0,1,2,0,0,1,0,1,1,1,1,2,1,0,96.55000305175781,2263.449951171875,0.0,0.0,498.7200012207031,2762.169921875
0,52.0,1,12,12.0,21.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,20.0,817.9500122070312,0.0,0.0,1513.5999755859375,2331.550048828125
0,41.0,0,9,2.0,13.0,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,73.75,1756.5999755859375,0.0,0.0,805.6900024414062,2562.2900390625
0,20.0,1,1,9.0,12.0,4,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,20.600000381469727,116.5999984741211,0.0,0.0,73.0199966430664,189.6199951171875
0,43.0,1,12,10.0,24.0,1,1,0,1,2,1,1,0,1,1,1,1,1,2,1,1,106.3499984741211,7261.75,0.0,0.0,2960.10009765625,10221.849609375
1,37.0,1,14,13.0,31.0,4,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.850000381469727,144.14999389648438,0.0,0.0,246.82000732421875,390.9700012207031
1,38.0,0,19,0.0,32.0,1,1,1,1,2,0,0,0,0,1,0,0,1,0,1,0,86.8499984741211,1564.4000244140625,0.0,0.0,148.9600067138672,1713.3599853515625
1,22.0,1,19,10.0,7.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,20.350000381469727,929.2000122070312,0.0,0.0,1756.3499755859375,2685.550048828125
0,67.0,0,3,10.0,26.0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,78.44999694824219,5682.25,0.0,0.0,1139.0400390625,6821.2900390625
1,44.0,0,12,3.0,5.0,3,1,0,1,0,1,0,0,0,1,1,1,1,0,1,2,69.8499984741211,837.5,0.0,0.0,324.8399963378906,1162.3399658203125
0,67.0,0,11,0.0,10.0,1,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,46.349998474121094,672.7000122070312,0.0,0.0,0.0,672.7000122070312
0,25.0,1,7,2.0,36.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,20.5,20.5,0.0,0.0,19.850000381469727,40.349998474121094
1,64.0,1,8,4.0,12.0,4,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.549999237060547,124.44999694824219,0.0,0.0,44.099998474121094,168.5500030517578
0,61.0,0,15,1.0,31.0,1,0,0,1,1,0,1,1,0,1,1,1,1,2,1,0,55.0,3094.050048828125,0.0,0.0,0.0,3094.050048828125
0,57.0,0,11,12.0,26.0,0,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,114.9000015258789,8496.7001953125,0.0,0.0,3482.639892578125,11979.33984375
0,48.0,1,15,12.0,1.0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,71.80000305175781,3472.050048828125,0.0,0.0,1229.9000244140625,4701.9501953125
0,47.0,0,5,5.0,17.0,1,1,0,1,2,0,0,0,1,1,1,1,0,2,1,1,95.19999694824219,4285.7998046875,43.95000076293945,50.0,2160.89990234375,6452.75
0,75.0,0,12,0.0,26.0,1,1,0,1,2,0,0,0,0,0,1,0,1,0,1,0,79.4000015258789,1156.0999755859375,0.0,0.0,258.45001220703125,1414.550048828125
0,41.0,1,21,2.0,30.0,2,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,74.75,2282.949951171875,0.0,0.0,1070.4000244140625,3353.35009765625
0,73.0,1,19,7.0,20.0,1,1,1,1,2,0,1,1,0,0,1,1,1,0,1,0,95.55000305175781,2510.199951171875,0.0,0.0,1066.22998046875,3576.429931640625
1,73.0,1,17,13.0,18.0,1,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,92.5,3473.39990234375,0.0,0.0,1826.68994140625,5300.08984375
0,39.0,0,20,10.0,25.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,20.049999237060547,669.4500122070312,0.0,0.0,136.9499969482422,806.4000244140625
1,43.0,1,15,12.0,23.0,1,0,0,1,0,0,1,0,0,1,1,1,0,2,0,0,49.349998474121094,3515.25,0.0,100.0,0.0,3615.25
1,44.0,1,16,9.0,20.0,1,1,0,1,2,0,1,0,0,1,1,1,1,1,1,0,94.25,4867.9501953125,0.0,0.0,835.8099975585938,5703.759765625
0,61.0,1,9,11.0,9.0,1,1,0,1,2,0,0,1,0,0,0,0,1,2,0,1,75.5,637.4000244140625,0.0,0.0,224.63999938964844,862.0399780273438
1,51.0,1,16,2.0,2.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,74.9000015258789,469.79998779296875,0.0,0.0,37.91999816894531,507.7200012207031
